timestamp,open,high,low,close,volume
2021-10-22 04:00:00,4155.99,4167.41,4145.0,4155.0,5297.7735
2021-10-22 04:15:00,4154.99,4158.41,4142.76,4145.6,3081.1294
2021-10-22 04:30:00,4145.59,4156.89,4141.32,4143.81,3456.9594
2021-10-22 04:45:00,4143.81,4151.18,4139.17,4149.25,1930.8356
2021-10-22 05:00:00,4149.26,4156.87,4133.77,4143.75,3210.9061
2021-10-22 05:15:00,4143.76,4150.0,4124.31,4125.44,3883.0247
2021-10-22 05:30:00,4125.43,4138.1,4125.31,4132.36,1718.8044
2021-10-22 05:45:00,4132.36,4138.93,4120.01,4132.1,3149.1383
2021-10-22 06:00:00,4132.09,4151.83,4125.8,4138.12,2784.2463
2021-10-22 06:15:00,4138.11,4138.13,4109.57,4113.67,3850.6059
2021-10-22 06:30:00,4113.67,4125.6,4106.88,4111.35,4205.6645
2021-10-22 06:45:00,4111.35,4119.58,4103.64,4118.25,2675.3455
2021-10-22 07:00:00,4118.25,4125.27,4110.7,4112.32,3112.5224
2021-10-22 07:15:00,4112.32,4133.54,4111.71,4127.46,2548.7266
2021-10-22 07:30:00,4127.46,4143.57,4125.74,4142.84,4409.9203
2021-10-22 07:45:00,4142.84,4146.14,4132.58,4142.15,4075.6376
2021-10-22 08:00:00,4142.15,4154.82,4133.9,4151.43,4703.1214
2021-10-22 08:15:00,4151.44,4156.3,4136.83,4136.91,3427.1012
2021-10-22 08:30:00,4137.52,4152.84,4132.68,4144.51,3392.769
2021-10-22 08:45:00,4144.5,4151.0,4138.02,4145.47,2909.3083
2021-10-22 09:00:00,4145.52,4153.0,4134.38,4134.39,3778.9114
2021-10-22 09:15:00,4134.39,4141.17,4126.61,4131.09,3171.9308
2021-10-22 09:30:00,4131.09,4133.31,4113.38,4123.97,4121.0354
2021-10-22 09:45:00,4124.0,4128.09,4112.47,4121.77,2271.3561
2021-10-22 10:00:00,4121.77,4126.94,4110.31,4117.9,3663.7046
2021-10-22 10:15:00,4117.89,4120.94,4086.3,4094.13,7148.5627
2021-10-22 10:30:00,4094.13,4109.0,4093.81,4106.33,3132.8507
2021-10-22 10:45:00,4106.34,4115.13,4105.0,4110.61,1958.9874
2021-10-22 11:00:00,4110.6,4121.67,4103.98,4116.24,1904.8698
2021-10-22 11:15:00,4116.25,4128.35,4112.87,4121.8,1811.5417
2021-10-22 11:30:00,4121.79,4135.77,4117.7,4119.85,2758.934
2021-10-22 11:45:00,4119.84,4129.63,4119.09,4125.3,1921.952
2021-10-22 12:00:00,4125.29,4128.52,4112.36,4115.05,2318.8148
2021-10-22 12:15:00,4115.06,4126.0,4107.4,4116.4,2998.6458
2021-10-22 12:30:00,4116.41,4129.4,4115.11,4120.81,2420.5176
2021-10-22 12:45:00,4120.8,4141.19,4119.21,4137.98,3508.9927
2021-10-22 13:00:00,4137.97,4144.97,4126.23,4129.53,2997.5386
2021-10-22 13:15:00,4129.53,4129.74,4104.21,4114.21,7805.3096
2021-10-22 13:30:00,4114.22,4118.92,4100.1,4105.49,4931.0337
2021-10-22 13:45:00,4105.48,4109.75,4060.15,4064.45,15960.8145
2021-10-22 14:00:00,4064.45,4067.7,4019.5,4040.2,18016.6258
