symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
BTCUSDT,A,2024-12-05 05:00:00,2024-12-05 19:00:00,102450.01,99028.0,1,5.155001421096374,-1721.8608776129904,-0.17218608776129904,TRAIL
BTCUSDT,A,2024-12-05 19:00:00,2024-12-05 22:00:00,99028.0,96589.04,1,7.3162796537487225,-1801.9260637705524,-0.18019260637705525,SL
BTCUSDT,A,2024-12-06 16:00:00,2024-12-07 04:00:00,99004.07,99494.57,1,5.91629262678712,293.11335720229516,0.029311335720229516,TRAIL
BTCUSDT,A,2024-12-07 20:00:00,2024-12-08 04:00:00,100313.57,99756.01,1,6.164355037420872,-342.6254089715315,-0.03426254089715315,WEAK_SIGNAL
BTCUSDT,A,2024-12-08 23:00:00,2024-12-09 03:00:00,101109.59,99090.84,1,5.840944187764421,-1166.2005630770955,-0.11662005630770954,SL
BTCUSDT,A,2024-12-12 16:00:00,2024-12-13 00:00:00,101462.49,100083.21,1,5.109910060465653,-694.6406251412764,-0.06946406251412764,TRAIL
BTCUSDT,A,2024-12-13 19:00:00,2024-12-14 12:00:00,101462.34,101297.96,1,5.119481577470358,-82.94115646303005,-0.008294115646303005,TRAIL
BTCUSDT,A,2024-12-14 12:00:00,2024-12-14 20:00:00,101297.96,100760.0,1,5.735345270640261,-304.5852396034112,-0.03045852396034112,WEAK_SIGNAL
BTCUSDT,A,2024-12-15 02:00:00,2024-12-15 23:00:00,101831.15,104463.99,1,5.638027992506316,1457.7097106131412,0.14577097106131412,TRAIL
BTCUSDT,A,2024-12-15 23:00:00,2024-12-16 08:00:00,104463.99,104535.44,1,6.346214098116036,43.40605765780516,0.004340605765780515,TRAIL
BTCUSDT,A,2024-12-16 08:00:00,2024-12-17 15:00:00,104535.44,106478.47,1,7.200337759651332,1338.347289410681,0.1338347289410681,TRAIL
BTCUSDT,A,2024-12-17 15:00:00,2024-12-17 23:00:00,106478.47,106133.74,1,9.02922938770255,-292.32634980786656,-0.029232634980786654,TRAIL
BTCUSDT,A,2024-12-19 22:00:00,2024-12-20 15:00:00,98391.21,96991.62,-1,5.1409877588655455,741.8450230474202,0.07418450230474202,TRAIL
BTCUSDT,A,2024-12-20 15:00:00,2024-12-20 23:00:00,96991.62,97805.44,-1,7.092773105462538,-590.1758234191863,-0.05901758234191863,WEAK_SIGNAL
BTCUSDT,A,2024-12-21 14:00:00,2024-12-21 22:00:00,97083.11,97147.46,-1,6.585436317090929,-43.62160647379344,-0.004362160647379344,WEAK_SIGNAL
BTCUSDT,A,2024-12-22 04:00:00,2024-12-22 12:00:00,96076.01,96987.61,-1,6.694737725861718,-629.2476854410124,-0.06292476854410124,WEAK_SIGNAL
BTCUSDT,A,2024-12-22 14:00:00,2024-12-23 03:00:00,95363.44,96025.15,-1,6.869645630723136,-473.38777500537833,-0.04733877750053783,WEAK_SIGNAL
