symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
BTCUSDT,A,2025-06-06 03:00:00,2025-06-06 06:00:00,102493.3,103160.0,-1,4.778280842403634,-308.8096003907027,-0.030880960039070274,TRAIL
BTCUSDT,A,2025-06-06 06:00:00,2025-06-06 10:00:00,103160.0,103676.25,-1,4.863839415754596,-242.1921219549608,-0.02421921219549608,TRAIL
BTCUSDT,A,2025-06-06 10:00:00,2025-06-06 13:00:00,103676.25,104098.84,-1,4.829540608136324,-196.0555531255027,-0.01960555531255027,TRAIL
BTCUSDT,A,2025-06-09 22:00:00,2025-06-10 02:00:00,110177.28,109650.94,1,4.793576609247582,-228.9992194862072,-0.02289992194862072,TRAIL
BTCUSDT,A,2025-06-10 02:00:00,2025-06-10 11:00:00,109650.94,109541.28,1,5.409735587950474,-54.101825718474785,-0.005410182571847479,TRAIL
BTCUSDT,A,2025-06-10 11:00:00,2025-06-10 14:00:00,109541.28,108620.01,1,6.127876208091915,-515.3699604595533,-0.05153699604595533,TRAIL
BTCUSDT,A,2025-06-10 14:00:00,2025-06-10 18:00:00,108620.01,109282.38,1,6.279237765085668,382.9109128658566,0.03829109128658566,TRAIL
BTCUSDT,A,2025-06-10 18:00:00,2025-06-11 05:00:00,109282.38,109468.03,1,6.31719954068501,107.31721753572104,0.010731721753572104,TRAIL
BTCUSDT,A,2025-06-11 05:00:00,2025-06-11 10:00:00,109468.03,109373.12,1,6.721892128017939,-58.27955265754199,-0.005827955265754199,TRAIL
BTCUSDT,A,2025-06-11 10:00:00,2025-06-11 13:00:00,109373.12,109684.0,1,6.718283876948433,190.95917641059188,0.01909591764105919,TRAIL
BTCUSDT,A,2025-06-11 13:00:00,2025-06-11 16:00:00,109684.0,109439.38,1,6.702986821894538,-149.49168852082565,-0.014949168852082565,TRAIL
BTCUSDT,A,2025-06-11 16:00:00,2025-06-11 19:00:00,109439.38,108742.37,1,6.714660856060026,-427.6509756618213,-0.04276509756618213,TRAIL
BTCUSDT,A,2025-06-11 19:00:00,2025-06-11 22:00:00,108742.37,108443.38,1,6.590177384979911,-181.19865663540915,-0.018119865663540916,TRAIL
BTCUSDT,A,2025-06-11 22:00:00,2025-06-12 03:00:00,108443.38,107860.05,1,6.418694571458689,-345.26931052582796,-0.034526931052582796,TRAIL
BTCUSDT,A,2025-06-12 03:00:00,2025-06-12 06:00:00,107860.05,107909.02,1,6.105828583682818,27.72133201709115,0.002772133201709115,TRAIL
BTCUSDT,A,2025-06-12 06:00:00,2025-06-12 10:00:00,107909.02,107323.16,1,5.823959916017013,-316.19461991200757,-0.031619461991200755,TRAIL
BTCUSDT,A,2025-06-12 10:00:00,2025-06-12 13:00:00,107323.16,107070.8,1,5.450501561268581,-128.1632570268867,-0.01281632570268867,TRAIL
BTCUSDT,A,2025-06-12 13:00:00,2025-06-12 16:00:00,107070.8,107744.71,1,5.105301447831744,321.3307174979781,0.03213307174979781,TRAIL
BTCUSDT,A,2025-06-12 16:00:00,2025-06-12 19:00:00,107744.71,106788.8,1,4.8591278040776995,-431.10133752236686,-0.043110133752236685,TRAIL
BTCUSDT,A,2025-06-21 18:00:00,2025-06-21 21:00:00,102645.22,101455.61,-1,4.77033423588482,559.3418944847813,0.05593418944847813,TRAIL
BTCUSDT,A,2025-06-21 21:00:00,2025-06-22 00:00:00,101455.61,102852.0,-1,5.056768896550851,-686.5419748234958,-0.06865419748234958,SL
BTCUSDT,A,2025-06-22 00:00:00,2025-06-22 12:00:00,102852.0,102759.98,-1,5.2138210669783005,46.68897508382091,0.004668897508382091,TRAIL
BTCUSDT,A,2025-06-22 12:00:00,2025-06-22 17:00:00,102759.98,99480.0,-1,5.499728142844355,1813.3291429399526,0.18133291429399526,TRAIL
BTCUSDT,A,2025-06-22 17:00:00,2025-06-22 20:00:00,99480.0,99536.0,-1,6.468284521053373,-36.391248711921335,-0.0036391248711921333,TRAIL
BTCUSDT,A,2025-06-22 20:00:00,2025-06-22 23:00:00,99536.0,100963.87,-1,6.948237183982472,-982.646507893668,-0.09826465078936679,TRAIL
BTCUSDT,A,2025-06-22 23:00:00,2025-06-23 05:00:00,100963.87,101771.02,-1,7.079321034877021,-561.4637618155975,-0.05614637618155975,TRAIL
BTCUSDT,A,2025-06-23 05:00:00,2025-06-23 13:00:00,101771.02,102354.14,-1,7.0249169516743795,-400.21532815969425,-0.04002153281596942,TRAIL
BTCUSDT,A,2025-06-23 13:00:00,2025-06-23 16:00:00,102354.14,100692.1,-1,6.6834261065671585,1103.1770641548667,0.11031770641548666,TRAIL
BTCUSDT,A,2025-06-23 16:00:00,2025-06-23 18:00:00,100692.1,102933.78,-1,6.732492924371915,-1466.194551361659,-0.1466194551361659,SL
BTCUSDT,A,2025-06-23 18:00:00,2025-06-23 21:00:00,102933.78,103705.52,-1,6.44257548986392,-479.4338053121596,-0.04794338053121596,TRAIL
BTCUSDT,A,2025-06-23 21:00:00,2025-06-24 00:00:00,103705.52,105132.59,-1,5.996382152451519,-813.9490407588123,-0.08139490407588124,TRAIL
BTCUSDT,A,2025-06-24 00:00:00,2025-06-24 03:00:00,105132.59,104919.6,-1,5.275228807745085,107.08875975142561,0.010708875975142562,WEAK_SIGNAL
BTCUSDT,A,2025-06-25 18:00:00,2025-06-25 23:00:00,107406.63,107340.58,1,4.830853372682271,-29.70746454531543,-0.002970746454531543,TRAIL
BTCUSDT,A,2025-06-25 23:00:00,2025-06-26 05:00:00,107340.58,107632.09,1,5.211208416862762,141.52330512837707,0.014152330512837707,TRAIL
BTCUSDT,A,2025-06-26 05:00:00,2025-06-26 09:00:00,107632.09,107325.12,1,5.573521423660053,-158.95852913577258,-0.015895852913577257,TRAIL
BTCUSDT,A,2025-06-26 09:00:00,2025-06-26 12:00:00,107325.12,107122.48,1,5.740559117097272,-108.38719765592587,-0.010838719765592588,TRAIL
BTCUSDT,A,2025-06-26 12:00:00,2025-06-26 15:00:00,107122.48,107313.6,1,5.769435330354035,102.93399483817664,0.010293399483817665,TRAIL
BTCUSDT,A,2025-06-26 15:00:00,2025-06-26 21:00:00,107313.6,107029.6,1,5.766992950293656,-152.6205437040036,-0.01526205437040036,TRAIL
BTCUSDT,A,2025-06-26 21:00:00,2025-06-27 00:00:00,107029.6,106675.22,1,5.785182966396087,-191.5501075993444,-0.01915501075993444,TRAIL
BTCUSDT,A,2025-06-27 00:00:00,2025-06-27 07:00:00,106675.22,106869.71,1,5.700675203213094,103.9345707721987,0.01039345707721987,TRAIL
BTCUSDT,A,2025-06-27 07:00:00,2025-06-27 10:00:00,106869.71,106995.32,1,5.6193107846630905,66.04693019767211,0.0066046930197672105,TRAIL
BTCUSDT,A,2025-06-27 10:00:00,2025-06-27 13:00:00,106995.32,106820.99,1,5.536510688567205,-90.20767528317413,-0.009020767528317413,TRAIL
