symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
BTCUSDT,B,2024-12-10 12:00:00,2024-12-10 16:00:00,97161.5,96319.77,-1,5.386360156528973,470.7092774988065,0.04707092774988065,TRAIL
BTCUSDT,B,2024-12-10 16:00:00,2024-12-10 20:00:00,96319.77,96434.76,-1,6.511819856857383,-77.64774499775795,-0.007764774499775796,TRAIL
BTCUSDT,B,2024-12-10 20:00:00,2024-12-11 03:00:00,96434.76,97398.43,-1,6.691195894071846,-662.0337460511666,-0.06620337460511666,TRAIL
BTCUSDT,B,2024-12-11 03:00:00,2024-12-11 08:00:00,97398.43,98109.9,-1,6.417847068132981,-465.40722736080795,-0.04654072273608079,TRAIL
BTCUSDT,B,2024-12-11 09:00:00,2024-12-11 13:00:00,97999.99,98736.86,-1,4.694769811986712,-350.36915609415166,-0.035036915609415166,TRAIL
BTCUSDT,B,2024-12-11 15:00:00,2024-12-12 00:00:00,100361.64,100772.46,1,5.165642392323998,211.45023214194018,0.02114502321419402,TRAIL
BTCUSDT,B,2024-12-12 00:00:00,2024-12-12 04:00:00,100772.46,100675.7,1,5.101348890891316,-48.98228332251427,-0.004898228332251427,WEAK_SIGNAL
BTCUSDT,B,2024-12-12 15:00:00,2024-12-12 19:00:00,101797.14,99481.32,1,4.595806563329354,-1045.516677137427,-0.1045516677137427,SL
BTCUSDT,B,2024-12-13 17:00:00,2024-12-14 01:00:00,101737.89,102145.28,1,4.593951638382494,183.95604213539477,0.018395604213539477,TRAIL
BTCUSDT,B,2024-12-14 01:00:00,2024-12-14 05:00:00,102145.28,101722.8,1,7.054861263495042,-291.7939807499071,-0.02917939807499071,TRAIL
BTCUSDT,B,2024-12-14 05:00:00,2024-12-14 12:00:00,101722.8,101297.96,1,7.299172710362249,-304.84616371848165,-0.030484616371848166,TRAIL
BTCUSDT,B,2024-12-14 12:00:00,2024-12-14 17:00:00,101297.96,100988.0,1,5.684370390498717,-173.93513613097386,-0.017393513613097385,TRAIL
BTCUSDT,B,2024-12-14 23:00:00,2024-12-15 04:00:00,101420.0,102366.17,1,4.7018540851321,438.6465470054638,0.04386465470054638,TRAIL
BTCUSDT,B,2024-12-15 04:00:00,2024-12-15 08:00:00,102366.17,102015.15,1,6.256595467683244,-214.54257212770707,-0.021454257212770708,TRAIL
BTCUSDT,B,2024-12-15 08:00:00,2024-12-15 12:00:00,102015.15,102946.54,1,6.176709429561955,563.928533712854,0.056392853371285405,TRAIL
BTCUSDT,B,2024-12-15 12:00:00,2024-12-15 16:00:00,102946.54,103127.08,1,8.249972351732465,144.68189104577218,0.014468189104577218,TRAIL
BTCUSDT,B,2024-12-15 16:00:00,2024-12-15 21:00:00,103127.08,102859.06,1,8.455296966411911,-219.7471985959212,-0.02197471985959212,TRAIL
BTCUSDT,B,2024-12-15 21:00:00,2024-12-16 01:00:00,102859.06,105531.99,1,9.163645028484366,2381.295503379758,0.23812955033797578,TRAIL
BTCUSDT,B,2024-12-16 01:00:00,2024-12-16 11:00:00,105531.99,103757.99,1,10.0,-1681.0068681543887,-0.16810068681543888,SL
BTCUSDT,B,2024-12-16 11:00:00,2024-12-16 19:00:00,103757.99,106583.12,1,7.910663473049816,2153.921129121437,0.2153921129121437,TRAIL
BTCUSDT,B,2024-12-16 19:00:00,2024-12-16 23:00:00,106583.12,106058.66,1,9.894900672402029,-486.8950736897069,-0.048689507368970694,TRAIL
BTCUSDT,B,2024-12-16 23:00:00,2024-12-17 12:00:00,106058.66,107136.01,1,8.39282326716607,852.5478397408813,0.08525478397408813,TRAIL
BTCUSDT,B,2024-12-17 12:00:00,2024-12-17 16:00:00,107136.01,107075.72,1,9.91075843125427,-55.77206261650587,-0.005577206261650587,TRAIL
BTCUSDT,B,2024-12-17 16:00:00,2024-12-17 20:00:00,107075.72,106732.98,1,6.3098003314662545,-201.9711812917773,-0.02019711812917773,TRAIL
BTCUSDT,B,2024-12-17 20:00:00,2024-12-18 01:00:00,106732.98,105332.84,1,6.0703628218789945,-796.3197318603512,-0.07963197318603513,TRAIL
BTCUSDT,B,2024-12-18 05:00:00,2024-12-18 10:00:00,103572.17,104531.03,-1,4.547695734207096,-417.15876440725935,-0.041715876440725934,TRAIL
BTCUSDT,B,2024-12-18 10:00:00,2024-12-18 15:00:00,104531.03,104428.54,-1,4.573531914001185,44.88631995295958,0.004488631995295958,WEAK_SIGNAL
BTCUSDT,B,2024-12-18 19:00:00,2024-12-19 03:00:00,102817.82,101193.15,-1,5.143738217928767,825.8342753953644,0.08258342753953644,TRAIL
BTCUSDT,B,2024-12-19 03:00:00,2024-12-19 10:00:00,101193.15,102409.34,-1,8.186656448237143,-972.2286761912063,-0.09722286761912063,TRAIL
BTCUSDT,B,2024-12-19 10:00:00,2024-12-19 14:00:00,102409.34,100942.41,-1,6.842363085405095,994.3558590361871,0.09943558590361871,TRAIL
BTCUSDT,B,2024-12-19 14:00:00,2024-12-19 18:00:00,100942.41,98932.73,-1,8.54539819272101,1735.8780900868276,0.17358780900868276,TRAIL
BTCUSDT,B,2024-12-19 18:00:00,2024-12-19 22:00:00,98932.73,98391.21,-1,10.0,550.3743677915729,0.05503743677915729,TRAIL
BTCUSDT,B,2024-12-19 22:00:00,2024-12-20 08:00:00,98391.21,95473.74,-1,10.0,3055.7826686165245,0.30557826686165246,TRAIL
BTCUSDT,B,2024-12-20 08:00:00,2024-12-20 13:00:00,95473.74,95204.0,-1,10.0,283.32843157850004,0.028332843157850007,TRAIL
BTCUSDT,B,2024-12-20 13:00:00,2024-12-20 17:00:00,95204.0,97206.59,-1,10.0,-2060.1381038055088,-0.2060138103805509,TRAIL
BTCUSDT,B,2024-12-20 17:00:00,2024-12-20 23:00:00,97206.59,97805.44,-1,10.0,-612.2870057125751,-0.06122870057125751,TRAIL
BTCUSDT,B,2024-12-20 23:00:00,2024-12-21 05:00:00,97805.44,98691.98,-1,8.819756086263016,-792.2697022306726,-0.07922697022306725,TRAIL
BTCUSDT,B,2024-12-21 05:00:00,2024-12-21 09:00:00,98691.98,98565.82,-1,6.784835653776374,86.84297113141103,0.008684297113141103,TRAIL
BTCUSDT,B,2024-12-21 09:00:00,2024-12-21 13:00:00,98565.82,97344.54,-1,5.279109178820072,662.3145435696238,0.06623145435696237,TRAIL
BTCUSDT,B,2024-12-21 13:00:00,2024-12-21 17:00:00,97344.54,97595.28,-1,7.283637468822632,-187.12987543379163,-0.01871298754337916,TRAIL
BTCUSDT,B,2024-12-21 17:00:00,2024-12-22 09:00:00,97595.28,96940.27,-1,7.394308692836642,499.62168837521006,0.049962168837521005,TRAIL
BTCUSDT,B,2024-12-22 09:00:00,2024-12-22 14:00:00,96940.27,95363.44,-1,6.745479581477053,1115.361879611353,0.1115361879611353,TRAIL
BTCUSDT,B,2024-12-22 14:00:00,2024-12-22 18:00:00,95363.44,95955.22,-1,7.00636737872893,-432.1003158957056,-0.04321003158957056,TRAIL
BTCUSDT,B,2024-12-22 18:00:00,2024-12-22 22:00:00,95955.22,95547.41,-1,5.567136415885356,237.61333789813364,0.023761333789813363,TRAIL
BTCUSDT,B,2024-12-22 22:00:00,2024-12-23 03:00:00,95547.41,96025.15,-1,6.115486999800986,-304.2549539662123,-0.030425495396621233,TRAIL
BTCUSDT,B,2024-12-23 03:00:00,2024-12-23 09:00:00,96025.15,96013.72,-1,5.762940398500559,6.86052042924333,0.000686052042924333,TRAIL
BTCUSDT,B,2024-12-23 09:00:00,2024-12-23 13:00:00,96013.72,94924.34,-1,4.617956377715114,529.9704289495477,0.05299704289495477,TRAIL
BTCUSDT,B,2024-12-23 13:00:00,2024-12-23 21:00:00,94924.34,93964.01,-1,5.805710083976258,593.3545795826462,0.05933545795826463,TRAIL
BTCUSDT,B,2024-12-23 21:00:00,2024-12-24 05:00:00,93964.01,94606.06,-1,6.041538319708643,-410.0128129391463,-0.04100128129391463,TRAIL
BTCUSDT,B,2024-12-24 06:00:00,2024-12-24 13:00:00,93918.99,96085.02,-1,4.991678025179954,-1125.2663893789622,-0.11252663893789623,SL
BTCUSDT,B,2024-12-24 15:00:00,2024-12-24 19:00:00,98300.0,97581.09,1,6.029276274501196,-440.9467961853189,-0.04409467961853189,TRAIL
BTCUSDT,B,2024-12-24 19:00:00,2024-12-25 06:00:00,97581.09,97884.38,1,5.2535459936268945,163.28450157783638,0.016328450157783638,TRAIL
BTCUSDT,B,2024-12-25 06:00:00,2024-12-25 10:00:00,97884.38,98457.0,1,4.465657449205409,261.23930790224193,0.02612393079022419,TRAIL
BTCUSDT,B,2024-12-25 10:00:00,2024-12-25 14:00:00,98457.0,98710.0,1,6.361047076552619,163.45662678812562,0.016345662678812562,TRAIL
BTCUSDT,B,2024-12-25 14:00:00,2024-12-25 21:00:00,98710.0,98506.36,1,4.479196178149684,-92.40639344730894,-0.009240639344730895,TRAIL
BTCUSDT,B,2024-12-25 21:00:00,2024-12-26 01:00:00,98506.36,99057.01,1,5.021877530362158,280.7226723324139,0.028072267233241386,TRAIL
BTCUSDT,B,2024-12-26 01:00:00,2024-12-26 05:00:00,99057.01,98375.01,1,6.651245289296771,-457.93319294620505,-0.04579331929462051,TRAIL
BTCUSDT,B,2024-12-26 05:00:00,2024-12-26 08:00:00,98375.01,95878.56,1,5.22025089050168,-1324.7363670502225,-0.13247363670502224,SL
BTCUSDT,B,2024-12-27 02:00:00,2024-12-27 07:00:00,96073.77,95104.76,1,4.787698877061188,-482.8922700609254,-0.04828922700609254,SL
BTCUSDT,B,2024-12-27 08:00:00,2024-12-27 13:00:00,95724.02,96407.99,1,5.3353151172460365,381.2204586417052,0.03812204586417052,TRAIL
