symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
ETHUSDT,A,2024-12-05 11:00:00,2024-12-05 15:00:00,3930.98,3888.0,1,4.847865503784101,-530.0491464027804,-0.05300491464027804,TRAIL
ETHUSDT,A,2024-12-05 15:00:00,2024-12-05 18:00:00,3888.0,3870.0,1,5.230808694192197,-242.16706917556573,-0.024216706917556573,TRAIL
ETHUSDT,A,2024-12-05 18:00:00,2024-12-05 21:00:00,3870.0,3855.6,1,5.4169168500024085,-201.55969674427627,-0.020155969674427628,TRAIL
ETHUSDT,A,2024-12-05 21:00:00,2024-12-05 22:00:00,3855.6,3803.32,1,5.426360752628324,-735.7872708460617,-0.07357872708460617,SL
ETHUSDT,A,2024-12-05 22:00:00,2024-12-06 10:00:00,3803.32,3864.01,1,5.432115648775978,866.8087321714049,0.08668087321714049,TRAIL
ETHUSDT,A,2024-12-06 10:00:00,2024-12-06 14:00:00,3864.01,3984.49,1,5.620310209628435,1752.4151698780033,0.17524151698780033,TRAIL
ETHUSDT,A,2024-12-06 14:00:00,2024-12-06 23:00:00,3984.49,3998.87,1,5.609237028119175,202.4370207086897,0.02024370207086897,TRAIL
ETHUSDT,A,2024-12-06 23:00:00,2024-12-07 06:00:00,3998.87,3978.0,1,6.450177271898195,-336.63309801147545,-0.033663309801147547,TRAIL
ETHUSDT,A,2024-12-07 06:00:00,2024-12-07 22:00:00,3978.0,3994.3,1,6.670758447970552,273.33675892890807,0.027333675892890805,TRAIL
ETHUSDT,A,2024-12-07 22:00:00,2024-12-08 04:00:00,3994.3,3979.58,1,6.778721913317672,-249.81294986364983,-0.024981294986364984,TRAIL
ETHUSDT,A,2024-12-08 04:00:00,2024-12-08 08:00:00,3979.58,3939.98,1,6.706610002065513,-667.3612694852039,-0.0667361269485204,TRAIL
ETHUSDT,A,2024-12-08 08:00:00,2024-12-08 15:00:00,3939.98,3990.79,1,6.592519474098925,850.1716112238313,0.08501716112238313,TRAIL
ETHUSDT,A,2024-12-08 15:00:00,2024-12-09 00:00:00,3990.79,3972.37,1,6.332924176122594,-292.30418870493895,-0.029230418870493893,TRAIL
ETHUSDT,A,2024-12-09 00:00:00,2024-12-09 03:00:00,3972.37,3929.37,1,6.1501226817924195,-665.7367649968979,-0.06657367649968979,TRAIL
ETHUSDT,A,2024-12-09 03:00:00,2024-12-09 06:00:00,3929.37,3916.0,1,5.998750414495719,-204.11234636037625,-0.020411234636037626,TRAIL
ETHUSDT,A,2024-12-09 06:00:00,2024-12-09 09:00:00,3916.0,3873.53,1,5.822233341569462,-631.435776344365,-0.0631435776344365,TRAIL
ETHUSDT,A,2024-12-09 09:00:00,2024-12-09 14:00:00,3873.53,3931.78,1,5.567276634308138,837.2049885981229,0.0837204988598123,TRAIL
ETHUSDT,A,2024-12-09 14:00:00,2024-12-09 15:00:00,3931.78,3824.0,1,5.119533224373479,-1403.3930965694292,-0.1403393096569429,SL
ETHUSDT,A,2024-12-09 15:00:00,2024-12-09 18:00:00,3824.0,3837.11,1,5.060464782150835,173.49030673116337,0.01734903067311634,TRAIL
ETHUSDT,A,2024-12-11 01:00:00,2024-12-11 04:00:00,3567.19,3668.4,-1,4.818083034563392,-1329.2939263116389,-0.13292939263116388,TRAIL
ETHUSDT,A,2024-12-11 04:00:00,2024-12-11 10:00:00,3668.4,3707.81,-1,4.896542746948715,-520.4494018227667,-0.05204494018227668,TRAIL
ETHUSDT,A,2024-12-11 10:00:00,2024-12-11 13:00:00,3707.81,3743.78,-1,4.969190999771885,-477.4367090528702,-0.04774367090528702,TRAIL
ETHUSDT,A,2024-12-11 13:00:00,2024-12-11 16:00:00,3743.78,3797.5,-1,4.860918216208189,-687.6327230406918,-0.06876327230406917,TRAIL
ETHUSDT,A,2024-12-19 12:00:00,2024-12-19 15:00:00,3679.73,3613.92,-1,4.792264180545981,872.6781603403768,0.08726781603403769,TRAIL
ETHUSDT,A,2024-12-19 15:00:00,2024-12-19 18:00:00,3613.92,3519.91,-1,5.150390894410199,1375.569966230678,0.13755699662306778,TRAIL
ETHUSDT,A,2024-12-19 18:00:00,2024-12-19 21:00:00,3519.91,3419.07,-1,5.7695590797225025,1701.6391521648131,0.1701639152164813,TRAIL
ETHUSDT,A,2024-12-19 21:00:00,2024-12-20 10:00:00,3419.07,3186.73,-1,6.685515991185055,4874.315631986188,0.48743156319861886,TRAIL
ETHUSDT,A,2024-12-20 10:00:00,2024-12-20 13:00:00,3186.73,3296.63,-1,10.0,-3333.707452762369,-0.3333707452762369,TRAIL
ETHUSDT,A,2024-12-20 13:00:00,2024-12-20 16:00:00,3296.63,3383.18,-1,10.0,-2558.2440189407475,-0.25582440189407474,TRAIL
ETHUSDT,A,2024-12-20 16:00:00,2024-12-20 19:00:00,3383.18,3479.35,-1,10.0,-2764.02201560636,-0.276402201560636,TRAIL
ETHUSDT,A,2024-12-20 19:00:00,2024-12-21 02:00:00,3479.35,3474.72,-1,10.0,133.2481466132629,0.01332481466132629,TRAIL
ETHUSDT,A,2024-12-21 02:00:00,2024-12-21 05:00:00,3474.72,3532.59,-1,10.0,-1638.174823571381,-0.1638174823571381,TRAIL
ETHUSDT,A,2024-12-21 05:00:00,2024-12-21 13:00:00,3532.59,3390.56,-1,9.661108783248984,4047.0225581758077,0.4047022558175808,TRAIL
ETHUSDT,A,2024-12-21 13:00:00,2024-12-22 00:00:00,3390.56,3362.37,-1,9.60528663882571,805.3040871423975,0.08053040871423975,TRAIL
ETHUSDT,A,2024-12-22 00:00:00,2024-12-22 08:00:00,3362.37,3357.39,-1,10.0,148.3295059555134,0.014832950595551342,TRAIL
ETHUSDT,A,2024-12-22 08:00:00,2024-12-22 11:00:00,3357.39,3381.03,-1,10.0,-699.195215659143,-0.0699195215659143,TRAIL
ETHUSDT,A,2024-12-22 11:00:00,2024-12-22 14:00:00,3381.03,3277.94,-1,9.916353906681417,3118.656608235022,0.3118656608235022,TRAIL
ETHUSDT,A,2024-12-22 14:00:00,2024-12-22 17:00:00,3277.94,3315.27,-1,10.0,-1126.0018037746565,-0.11260018037746566,TRAIL
ETHUSDT,A,2024-12-22 17:00:00,2024-12-22 20:00:00,3315.27,3290.77,-1,10.0,744.5066048371584,0.07445066048371585,TRAIL
ETHUSDT,A,2024-12-22 20:00:00,2024-12-22 23:00:00,3290.77,3281.83,-1,10.0,272.4089913249683,0.027240899132496832,TRAIL
ETHUSDT,A,2024-12-22 23:00:00,2024-12-23 03:00:00,3281.83,3351.0,-1,10.0,-2064.159952253064,-0.2064159952253064,TRAIL
ETHUSDT,A,2024-12-23 03:00:00,2024-12-23 09:00:00,3351.0,3336.91,-1,10.0,422.2469290451336,0.04222469290451336,TRAIL
ETHUSDT,A,2024-12-23 09:00:00,2024-12-23 14:00:00,3336.91,3313.12,-1,9.923372407852156,712.5520041012809,0.07125520041012809,TRAIL
ETHUSDT,A,2024-12-23 14:00:00,2024-12-23 17:00:00,3313.12,3336.02,-1,9.683928956147907,-664.7501306820312,-0.06647501306820312,TRAIL
ETHUSDT,A,2024-12-23 17:00:00,2024-12-23 20:00:00,3336.02,3403.59,-1,9.470112185473056,-1880.0604078999438,-0.1880060407899944,TRAIL
ETHUSDT,A,2024-12-23 20:00:00,2024-12-23 23:00:00,3403.59,3422.53,-1,9.11634152172952,-504.4908544893957,-0.05044908544893957,TRAIL
ETHUSDT,A,2024-12-23 23:00:00,2024-12-24 05:00:00,3422.53,3423.98,-1,8.639721208813146,-36.587818132049726,-0.0036587818132049724,TRAIL
ETHUSDT,A,2024-12-24 05:00:00,2024-12-24 13:00:00,3423.98,3452.96,-1,8.043427361597804,-675.0687089891117,-0.06750687089891116,TRAIL
ETHUSDT,A,2024-12-24 13:00:00,2024-12-24 16:00:00,3452.96,3480.0,-1,7.288300683588184,-566.3093404719122,-0.05663093404719121,TRAIL
ETHUSDT,A,2024-12-24 16:00:00,2024-12-24 21:00:00,3480.0,3489.24,-1,6.846427107275462,-181.30305301791705,-0.018130305301791706,TRAIL
ETHUSDT,A,2024-12-24 21:00:00,2024-12-25 05:00:00,3489.24,3492.2,-1,6.241139092242676,-52.90009653811266,-0.0052900096538112664,TRAIL
ETHUSDT,A,2024-12-25 05:00:00,2024-12-25 10:00:00,3492.2,3514.79,-1,5.447636532027545,-350.1264919340917,-0.03501264919340917,TRAIL
ETHUSDT,A,2024-12-25 10:00:00,2024-12-25 15:00:00,3514.79,3472.99,-1,5.002295966684169,602.063269423174,0.0602063269423174,WEAK_SIGNAL
ETHUSDT,A,2024-12-26 14:00:00,2024-12-26 17:00:00,3340.0,3327.7,-1,4.791667090529252,177.11183464107867,0.01771118346410787,TRAIL
ETHUSDT,A,2024-12-26 17:00:00,2024-12-26 22:00:00,3327.7,3340.96,-1,4.985569317743836,-197.8732135472589,-0.01978732135472589,TRAIL
ETHUSDT,A,2024-12-26 22:00:00,2024-12-27 01:00:00,3340.96,3364.2,-1,5.237548403590669,-361.81150020642804,-0.0361811500206428,TRAIL
ETHUSDT,A,2024-12-27 01:00:00,2024-12-27 04:00:00,3364.2,3379.17,-1,5.301175335323802,-234.8464113075073,-0.02348464113075073,TRAIL
ETHUSDT,A,2024-12-27 04:00:00,2024-12-27 07:00:00,3379.17,3326.02,-1,5.279694601720439,843.6983784867253,0.08436983784867254,TRAIL
ETHUSDT,A,2024-12-27 07:00:00,2024-12-27 09:00:00,3326.02,3423.09,-1,5.322545845051492,-1509.336667102381,-0.15093366671023808,SL
ETHUSDT,A,2024-12-27 09:00:00,2024-12-27 12:00:00,3423.09,3413.84,-1,5.197954081971735,140.8416189927996,0.01408416189927996,TRAIL
ETHUSDT,A,2024-12-27 12:00:00,2024-12-28 03:00:00,3413.84,3345.51,-1,5.077280133079327,1037.003480764701,0.10370034807647009,TRAIL
ETHUSDT,A,2024-12-28 03:00:00,2024-12-28 09:00:00,3345.51,3351.61,-1,5.365256225371215,-97.64878065993132,-0.009764878065993132,TRAIL
ETHUSDT,A,2024-12-28 09:00:00,2024-12-28 12:00:00,3351.61,3353.11,-1,5.337817151638191,-23.878506006235472,-0.0023878506006235474,TRAIL
ETHUSDT,A,2024-12-28 12:00:00,2024-12-28 15:00:00,3353.11,3368.38,-1,5.296353172020861,-240.10151151817496,-0.024010151151817496,TRAIL
ETHUSDT,A,2024-12-28 15:00:00,2024-12-28 18:00:00,3368.38,3390.88,-1,5.189845585377544,-344.3693839681585,-0.03443693839681585,TRAIL
ETHUSDT,A,2024-12-28 18:00:00,2024-12-28 22:00:00,3390.88,3410.61,-1,5.022808304243567,-290.56388107325444,-0.029056388107325446,TRAIL
ETHUSDT,A,2024-12-28 22:00:00,2024-12-29 01:00:00,3410.61,3378.57,-1,4.78324405489733,453.6094842460328,0.04536094842460328,WEAK_SIGNAL
