symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
BTCUSDT,A,2024-12-05 08:00:00,2024-12-05 15:00:00,102764.0,101292.01,1,4.849042347696409,-694.5761011040497,-0.06945761011040497,TRAIL
BTCUSDT,A,2024-12-05 15:00:00,2024-12-05 18:00:00,101292.01,100179.24,1,6.532391550406377,-717.6330438645297,-0.07176330438645297,TRAIL
BTCUSDT,A,2024-12-05 18:00:00,2024-12-05 21:00:00,100179.24,98908.02,1,6.78677116181534,-861.2043010431013,-0.08612043010431013,TRAIL
BTCUSDT,A,2024-12-05 21:00:00,2024-12-05 22:00:00,98908.02,96589.04,1,6.665640969117626,-1562.814430474337,-0.15628144304743372,SL
BTCUSDT,A,2024-12-05 22:00:00,2024-12-06 12:00:00,96589.04,97636.29,1,6.545347173799305,709.6679734845034,0.07096679734845034,TRAIL
BTCUSDT,A,2024-12-06 12:00:00,2024-12-06 17:00:00,97636.29,100844.05,1,5.136380986920244,1687.5157254135008,0.1687515725413501,TRAIL
BTCUSDT,A,2024-12-06 17:00:00,2024-12-06 21:00:00,100844.05,100372.01,1,5.1870040894871945,-242.79800448331903,-0.024279800448331904,TRAIL
BTCUSDT,A,2024-12-06 21:00:00,2024-12-07 00:00:00,100372.01,100272.01,1,5.665097394508138,-56.44100775214208,-0.005644100775214208,TRAIL
BTCUSDT,A,2024-12-07 00:00:00,2024-12-07 04:00:00,100272.01,99494.57,1,5.771997267157212,-447.5208540627284,-0.04475208540627284,TRAIL
BTCUSDT,A,2024-12-07 04:00:00,2024-12-07 14:00:00,99494.57,99465.3,1,5.777595213587456,-16.996928767244,-0.0016996928767244002,TRAIL
BTCUSDT,A,2024-12-07 14:00:00,2024-12-07 18:00:00,99465.3,100123.32,1,5.542537319172686,366.67062852693556,0.036667062852693555,TRAIL
BTCUSDT,A,2024-12-07 18:00:00,2024-12-07 21:00:00,100123.32,99869.8,1,5.510310218019601,-139.52532202012245,-0.013952532202012246,TRAIL
BTCUSDT,A,2024-12-07 21:00:00,2024-12-08 00:00:00,99869.8,99978.38,1,5.55375548780054,60.38129353071696,0.006038129353071696,TRAIL
BTCUSDT,A,2024-12-08 00:00:00,2024-12-08 05:00:00,99978.38,99534.26,1,5.519003269959867,-245.16297746118929,-0.02451629774611893,TRAIL
BTCUSDT,A,2024-12-08 05:00:00,2024-12-08 08:00:00,99534.26,98980.01,1,5.475037831843622,-304.87389149217074,-0.030487389149217073,TRAIL
BTCUSDT,A,2024-12-08 08:00:00,2024-12-08 15:00:00,98980.01,99912.01,1,5.374049472307789,506.0227927023685,0.050602279270236854,TRAIL
BTCUSDT,A,2024-12-08 15:00:00,2024-12-08 23:00:00,99912.01,101109.59,1,5.212570687835736,624.7967991373964,0.06247967991373964,TRAIL
BTCUSDT,A,2024-12-08 23:00:00,2024-12-09 00:00:00,101109.59,99656.36,1,5.198090217250147,-747.1121825748118,-0.07471121825748117,SL
BTCUSDT,A,2024-12-09 00:00:00,2024-12-09 03:00:00,99656.36,99090.84,1,5.204991062351763,-295.3676559710959,-0.02953676559710959,TRAIL
BTCUSDT,A,2024-12-09 03:00:00,2024-12-09 07:00:00,99090.84,99576.51,1,5.049075773668513,247.46834631713472,0.024746834631713472,TRAIL
BTCUSDT,A,2024-12-09 07:00:00,2024-12-09 10:00:00,99576.51,98714.52,1,4.857889985154718,-420.5261450018138,-0.04205261450018138,TRAIL
BTCUSDT,A,2024-12-12 16:00:00,2024-12-12 19:00:00,101462.49,99481.32,1,4.802123161878271,-937.6689202697816,-0.09376689202697816,SL
BTCUSDT,A,2024-12-12 19:00:00,2024-12-12 22:00:00,99481.32,100444.0,1,4.93296170854386,477.3623407470816,0.04773623407470816,TRAIL
BTCUSDT,A,2024-12-12 22:00:00,2024-12-13 03:00:00,100444.0,99729.09,1,4.872675596993578,-346.81260314669606,-0.03468126031466961,WEAK_SIGNAL
BTCUSDT,A,2024-12-13 17:00:00,2024-12-14 01:00:00,101737.89,102145.28,1,4.7525123714980895,190.30530464358725,0.019030530464358725,TRAIL
BTCUSDT,A,2024-12-14 01:00:00,2024-12-14 05:00:00,102145.28,101722.8,1,5.172920193299992,-213.95558593264246,-0.021395558593264245,TRAIL
BTCUSDT,A,2024-12-14 05:00:00,2024-12-14 10:00:00,101722.8,101550.58,1,5.406508188646245,-91.5339373521655,-0.00915339373521655,TRAIL
BTCUSDT,A,2024-12-14 10:00:00,2024-12-14 13:00:00,101550.58,101170.05,1,5.564179348782773,-208.50074589355336,-0.020850074589355335,TRAIL
BTCUSDT,A,2024-12-14 13:00:00,2024-12-14 17:00:00,101170.05,100988.0,1,5.568184023818168,-100.19644168764398,-0.010019644168764398,TRAIL
BTCUSDT,A,2024-12-14 17:00:00,2024-12-14 20:00:00,100988.0,100760.0,1,5.5664500133748955,-125.67340704335791,-0.01256734070433579,TRAIL
BTCUSDT,A,2024-12-14 20:00:00,2024-12-15 01:00:00,100760.0,102134.48,1,5.476982318301955,747.1221374414133,0.07471221374414133,TRAIL
BTCUSDT,A,2024-12-15 01:00:00,2024-12-15 04:00:00,102134.48,102366.17,1,5.4227444799505,123.01386060415288,0.012301386060415288,TRAIL
BTCUSDT,A,2024-12-15 04:00:00,2024-12-15 07:00:00,102366.17,101732.09,1,5.492349424928216,-340.2089697561669,-0.034020896975616687,TRAIL
BTCUSDT,A,2024-12-15 07:00:00,2024-12-15 12:00:00,101732.09,102946.54,1,5.54712748998055,662.2009810480538,0.06622009810480538,TRAIL
BTCUSDT,A,2024-12-15 12:00:00,2024-12-15 16:00:00,102946.54,103127.08,1,5.704480743341666,100.04094876845824,0.010004094876845823,TRAIL
BTCUSDT,A,2024-12-15 16:00:00,2024-12-15 21:00:00,103127.08,102859.06,1,5.90757743417868,-153.533766679769,-0.015353376667976901,TRAIL
BTCUSDT,A,2024-12-15 21:00:00,2024-12-16 00:00:00,102859.06,105444.95,1,6.158661044151863,1548.2953088878935,0.15482953088878934,TRAIL
BTCUSDT,A,2024-12-16 00:00:00,2024-12-16 03:00:00,105444.95,104582.28,1,6.400710829430471,-523.657245911231,-0.0523657245911231,TRAIL
BTCUSDT,A,2024-12-16 03:00:00,2024-12-16 11:00:00,104582.28,103757.99,1,6.79057077744708,-535.2149127119632,-0.05352149127119632,TRAIL
BTCUSDT,A,2024-12-16 11:00:00,2024-12-16 14:00:00,103757.99,105487.0,1,7.3920471119950655,1231.8013655729605,0.12318013655729605,TRAIL
