symbol,strategy,entry_time,exit_time,entry_price,exit_price,direction,leverage,pnl,pnl_pct,reason
ETHUSDT,A,2025-01-04 12:00:00,2025-01-05 12:00:00,3635.52,3614.08,1,1.625675708459688,-95.87208209382976,-0.009587208209382976,TRAIL
ETHUSDT,A,2025-01-06 02:00:00,2025-01-07 02:00:00,3658.46,3678.07,1,1.815018318896192,97.28822847196398,0.009728822847196398,WEAK_SIGNAL
ETHUSDT,A,2025-01-09 13:00:00,2025-01-10 13:00:00,3221.04,3244.24,-1,1.8858812026988958,-134.86192113596317,-0.013486192113596317,TRAIL
ETHUSDT,A,2025-01-10 15:00:00,2025-01-11 15:00:00,3245.14,3271.33,-1,2.1113826905551782,-169.0355686086099,-0.01690355686086099,TRAIL
ETHUSDT,A,2025-02-11 12:00:00,2025-02-12 12:00:00,2686.03,2628.4,-1,1.798328142720285,394.2993869463194,0.03942993869463194,WEAK_SIGNAL
ETHUSDT,A,2025-03-29 09:00:00,2025-03-30 09:00:00,1877.04,1843.63,-1,1.8142947194790155,328.78390228947137,0.03287839022894714,TRAIL
ETHUSDT,A,2025-04-03 12:00:00,2025-04-04 12:00:00,1759.65,1788.76,-1,1.6561764378892114,-269.52355881702766,-0.026952355881702767,WEAK_SIGNAL
ETHUSDT,A,2025-05-08 19:00:00,2025-05-09 19:00:00,2117.83,2331.57,1,1.8762018848724193,1893.5390983819811,0.1893539098381981,TRAIL
ETHUSDT,A,2025-05-10 07:00:00,2025-05-11 07:00:00,2400.0,2473.22,1,3.0,915.2500000000008,0.09152500000000008,TRAIL
ETHUSDT,A,2025-05-12 07:00:00,2025-05-13 07:00:00,2554.77,2460.72,1,3.0,-1104.404701793119,-0.11044047017931191,TRAIL
ETHUSDT,A,2025-05-13 11:00:00,2025-05-14 11:00:00,2513.39,2624.94,1,3.0,1331.468653889769,0.1331468653889769,TRAIL
ETHUSDT,A,2025-05-15 16:00:00,2025-05-16 16:00:00,2599.02,2586.51,1,3.0,-144.4005817577354,-0.01444005817577354,WEAK_SIGNAL
ETHUSDT,A,2025-06-21 17:00:00,2025-06-22 17:00:00,2399.2,2192.28,-1,1.7590101981683501,1660.2550322266982,0.16602550322266982,WEAK_SIGNAL
ETHUSDT,A,2025-06-22 20:00:00,2025-06-23 14:00:00,2187.6,2274.01,-1,2.989364303788494,-1135.9271484750068,-0.11359271484750068,SL
ETHUSDT,A,2025-06-23 16:00:00,2025-06-23 20:00:00,2221.79,2347.13,-1,2.9588128959073954,-1580.047157051518,-0.15800471570515182,SL
ETHUSDT,A,2025-07-28 04:00:00,2025-07-28 18:00:00,3902.16,3782.69,1,1.942883236701901,-594.8404480820253,-0.05948404480820253,SL
ETHUSDT,A,2025-07-29 07:00:00,2025-07-29 16:00:00,3877.36,3751.45,1,1.7662844560148816,-573.5677777065694,-0.05735677777065694,SL
ETHUSDT,A,2025-08-02 17:00:00,2025-08-03 17:00:00,3424.22,3489.81,-1,1.8603135322669127,-349.6407098993558,-0.03496407098993558,TRAIL
ETHUSDT,A,2025-09-13 03:00:00,2025-09-13 17:00:00,4756.81,4634.09,1,1.736034786264708,-447.8761795623646,-0.04478761795623646,SL
ETHUSDT,A,2025-09-15 06:00:00,2025-09-15 15:00:00,4630.49,4500.01,1,1.7142744239705452,-483.0558468751176,-0.04830558468751176,SL
ETHUSDT,A,2025-10-19 12:00:00,2025-10-20 12:00:00,3923.13,4037.64,-1,1.7758310597886404,-503.63681421918886,-0.05036368142191889,TRAIL
ETHUSDT,A,2025-10-28 13:00:00,2025-10-28 20:00:00,4158.6,3979.28,1,1.6291168319729494,-702.4797535453994,-0.07024797535453994,SL
